Item_Id,Low_Cap_Price
IT_266523,7992.586907955589
IT_266532,7295.293404994218
IT_266536,6240.78226610411
IT_266537,7004.752742138283
IT_266541,4112.263401235674
IT_266556,5403.67784290672
IT_266557,13196.293215096479
IT_266571,2231.9889957603004
IT_266578,1875.0883107239265
IT_266594,2898.695102406252
IT_266650,12051.61825518027
IT_266665,1341.6230394606632
IT_266667,6398.6892427110015
IT_266671,3356.1567054232937
IT_266684,5085.55601863571
IT_266700,7938.713591593329
IT_266703,7220.605659149276
IT_266715,7795.985076678883
IT_266731,8375.21703966559
IT_266741,7307.8302547923595
IT_266744,7033.332896109301
IT_266752,6081.041747382904
IT_266786,7511.317252390289
IT_266806,7049.0453516004
IT_266825,7562.36763106299
IT_266833,3501.683741798493
IT_266836,2025.925073135527
IT_266842,2455.8591916647083
IT_266855,3127.4289160364933
IT_266915,7590.482621656352
IT_266927,3995.8121177790067
IT_266950,5273.066470838656
IT_266955,7039.923791948616
IT_266974,8104.61975075091
IT_266977,6939.051331520649
IT_266981,7834.794494322198
IT_266983,6414.993807366463
IT_266988,7293.126767525155
IT_266993,6949.0198979944225
IT_266994,6702.403683286098
IT_266996,7837.282096393812
IT_266999,5331.1291858054665
IT_267001,8238.88667807186
IT_267003,6897.061850130656
IT_267004,6786.78349016184
IT_267019,1346.4936942689703
IT_267026,7861.220251123471
IT_267049,2359.872221630266
IT_267067,1902.2910821757994
IT_267121,5660.003100230415
IT_267125,1259.5041507968385
IT_267130,2744.6991345977935
IT_267169,6503.949256309303
IT_267181,6424.401273397313
IT_267189,6781.825909088292
IT_267194,7773.4590693996915
IT_267202,2404.558024973985
IT_267243,1807.9500690720015
IT_267326,6435.390014326306
IT_267328,6954.120640403213
IT_267333,6637.213896307243
IT_267401,1883.610216496369
IT_267411,3361.7932061077177
IT_267468,1177.0638732318628
IT_267471,4765.457249054025
IT_267474,5285.107441606246
IT_267476,3267.1955131946224
IT_267495,6375.758192885693
IT_267513,7450.46572833
IT_267517,7727.564024043696
IT_267519,5763.665682017589
IT_267534,5899.442845754515
IT_267544,6326.280006548371
IT_267555,1431.1207427576803
IT_267556,1848.1157925384628
IT_267599,1634.3234191536253
IT_267604,2278.9907206334046
IT_267652,3358.4145464486573
IT_267654,444.8987423988739
IT_267656,1263.5418210027642
IT_267662,2412.928471053703
IT_267707,6550.974294069328
IT_267711,6964.89363595055
IT_267713,5486.3890682183555
IT_267714,6166.246155223613
IT_267721,7184.487242806319
IT_267735,4692.595440121938
IT_267764,12910.21024114261
IT_267808,1825.6990857244602
IT_267819,3118.8948210257136
IT_267844,1810.8481032790132
IT_267885,1246.230568225847
IT_267929,7245.215113796714
IT_267932,6876.792455282205
IT_267938,5361.387537952368
IT_267939,5861.698407151477
IT_267944,6863.537248482225
IT_267945,6871.797886885428
IT_267951,6557.3887747320905
IT_267954,7610.149198897471
IT_267957,4687.764278372866
IT_267970,4106.954765662873
IT_268027,3214.241734259411
IT_268040,2327.0623752763763
IT_268075,6925.049302070562
IT_268107,1715.0096530683047
IT_268195,8502.920893405248
IT_268249,7602.010249918909
IT_268250,6782.961570465716
IT_268256,7288.65586714335
IT_268259,6762.549424891108
IT_268265,6864.538746239776
IT_268272,6387.809086513495
IT_268275,7039.015909952741
IT_268284,6175.746055290008
IT_268285,6039.413674955227
IT_268300,1712.307154620074
IT_268323,2748.714779186842
IT_268331,1714.2672916072265
IT_268364,3808.7486038403554
IT_268398,2955.604189774033
IT_268400,1276.1049355611146
IT_268406,2407.199442147078
IT_268447,6902.865868673293
IT_268455,6405.457300713344
IT_268463,5699.292974409007
IT_268469,6874.807325828804
IT_268472,4478.750861807599
IT_268475,7740.615071059865
IT_268476,6456.243954448154
IT_268486,4180.407431473718
IT_268497,8278.265224191682
IT_268517,2401.676011604063
IT_268552,2866.8447294249117
IT_268591,2004.465776229901
IT_268630,2523.5175538805083
IT_268644,2007.7440391049802
IT_268651,3290.8315753776355
IT_268669,7720.1132115881555
IT_268672,6888.229813786914
IT_268678,5952.371491753338
IT_268683,7184.7914566657455
IT_268690,6169.8072286699735
IT_268695,6834.953622294566
IT_268719,6488.767459419486
IT_268734,7861.220251123471
IT_268756,1805.8011295950823
IT_268834,1138.292772083784
IT_268841,2835.0133959038617
IT_268890,7187.966600152086
IT_268893,6178.707120644474
IT_268904,6155.045866823368
IT_268906,6855.331445645799
IT_268909,5287.328488458102
IT_268912,6453.473124857502
IT_268958,2194.7287908810827
IT_268994,3792.356468810548
IT_269018,2638.643757795897
IT_269029,2009.277658741018
IT_269056,5793.873388288284
IT_269067,6610.964873331335
IT_269105,2584.8856217535704
IT_269172,2892.0490577565834
IT_269213,5770.56254085207
IT_269221,7000.161831638519
IT_269236,5881.655597173538
IT_269267,2432.0528594640255
IT_269290,2715.00815606379
IT_269308,1985.3234371674102
IT_269317,1900.071295550915
IT_269327,3095.2826194307536
IT_269384,2739.8235132195296
IT_269420,1361.4425133103246
IT_269451,2164.760815292437
IT_269468,933.2921837171191
IT_269520,6391.06465912122
IT_269525,6565.58681305656
IT_269528,5515.702633109146
IT_269532,6643.614404437545
IT_269540,5939.770062630368
IT_269546,5172.219257463169
IT_269559,3735.383339363378
IT_269606,1486.6252501152799
IT_269639,3537.9346003611845
IT_269689,2698.055237374017
IT_269705,2428.377053520779
IT_269742,4742.037707911937
IT_269748,5911.907971263001
IT_269759,5402.0255715243575
IT_269769,5205.675293000877
IT_269784,1394.5532850455663
IT_269785,1358.6836037138032
IT_269813,1830.7058863202706
IT_269834,1905.5139335685571
IT_269899,1510.6803873724002
IT_269900,1295.2136681033876
IT_269903,3832.8513894252746
IT_269907,2180.199384024795
IT_269923,1986.8411641871407
IT_269943,3257.107167313704
IT_269964,4714.893220248443
IT_269969,7116.238467239865
IT_269971,5502.411930406509
IT_269976,5834.391015446171
IT_269984,6493.333903644554
IT_269996,3818.7583272707
IT_270011,8056.997013112397
IT_270025,2391.235225940317
IT_270029,3177.804417231497
IT_270036,1483.8481939243984
IT_270057,2118.6073414058415
IT_270086,1545.0899007410198
IT_270129,5116.491592124625
IT_270157,2687.1112573935125
IT_270254,6622.235097219009
IT_270264,4356.027048647057
IT_270268,2143.08806328656
IT_270282,2065.7885572801874
IT_270297,2706.978537245662
IT_270330,6708.15166049756
IT_270332,5702.39971155064
IT_270341,3785.042398031312
IT_270342,5217.975656586199
IT_270394,2615.913283514898
IT_270427,2209.7702228557664
IT_270428,3365.0574398352855
IT_270485,2321.257499218659
IT_270500,1908.749105963666
IT_270537,4277.819969535316
IT_270543,6803.004768099672
IT_270545,5895.82197753597
IT_270549,5591.344142234496
IT_270556,4366.306018256811
IT_270566,4872.9613747817475
IT_270628,3230.792697225723
IT_270642,2078.0828391240066
IT_270674,6455.470351250611
IT_270675,5193.528006509565
IT_270682,4455.618570133014
IT_270716,2670.7128360448046
IT_270747,2258.5041538483156
IT_270839,2433.661543104429
IT_270873,4311.8579949621035
IT_270887,5499.036586929669
IT_270898,5039.697421041238
IT_270943,2213.7141873478395
IT_270951,1546.883152749702
IT_270974,3105.5126189641323
IT_270980,3420.3829105090526
IT_271071,1893.8601629592833
IT_271121,5648.1498590445135
IT_271158,5162.0383160029705
IT_271172,2443.118717669622
IT_271207,2935.529145840695
IT_271254,3900.377646228551
IT_271308,4716.060089475999
IT_271313,6884.353727917745
IT_271349,5203.160956728088
IT_271365,2214.5307074837156
IT_271437,9051.532501508475
IT_271463,2748.841966756952
IT_271517,4470.374814238171
IT_271533,4100.324646803216
IT_271538,5660.081732466362
IT_271541,5300.452661532432
IT_271604,1657.9576510526642
IT_271625,2923.089442207448
IT_271664,1651.04311853344
IT_271713,2123.6825102464154
IT_271758,3991.1033195944624
IT_271778,5273.58632594185
IT_271801,1259.8146756854812
IT_271810,1264.632888821908
IT_271832,2097.7974255944587
IT_271841,1687.247721535764
IT_271903,8683.490292349637
IT_271927,4180.009030404451
IT_271990,4383.779041261669
IT_271996,5592.201271864131
IT_272007,6101.716878976776
IT_272010,3936.1950099889145
IT_272026,3998.609024239618
IT_272121,5186.275949510293
IT_272146,1937.9662027611573
IT_272152,1678.1620500876995
IT_272264,1929.5472965667564
IT_272281,1847.4523323581511
IT_272321,4454.922932919993
IT_272329,5564.595828693975
IT_272333,5515.577829659836
IT_272336,6178.110467079984
IT_272339,5075.435605453234
IT_272346,4444.9682086798375
IT_272351,4055.939391092873
IT_272359,1402.6163437135026
IT_272368,5250.768158447176
IT_272385,2206.5363315288096
IT_272495,2391.972008794248
IT_272553,4098.176020203564
IT_272568,4662.300316011071
IT_272580,3997.136393046235
IT_272583,4805.2856874227755
IT_272611,1887.0528034658357
IT_272682,2300.7735287240603
IT_272735,3890.900962240925
IT_272757,4420.610433870314
IT_272762,3935.7648216296407
IT_272795,1860.2114002784692
IT_272828,3182.237509820732
IT_272902,2313.4416191823575
IT_272938,2700.6564926789197
IT_272958,4448.082830228276
IT_272965,4403.12299531108
IT_272973,6209.526867825971
IT_272975,3438.41791304096
IT_272995,4885.48289400617
IT_273028,1982.6591895563113
IT_273133,2726.403992738639
IT_273134,3822.585393499021
IT_273138,2311.6491114939513
IT_273152,1885.3771591789316
IT_273194,3962.2494834153254
IT_273200,4833.536503095653
IT_273221,4632.304962855953
IT_273258,2036.6895335675163
IT_273327,10674.287381133803
IT_273331,5333.939420303379
IT_273334,3870.3101716401175
IT_273344,2407.2556748749616
IT_273355,1941.8904687186632
IT_273388,5230.553377655785
IT_273413,4975.492648128066
IT_273468,1706.6597415040533
IT_273555,1337.4264054405635
IT_273570,2558.462083583422
IT_273571,2055.1339156396502
IT_273606,3013.181181894305
IT_273617,1195.3121588305498
IT_273687,1050.0109487625678
IT_273714,2035.8387963252003
IT_273740,2878.204493007991
IT_273757,4896.696084265703
IT_273761,4114.3870337570115
IT_273768,4798.260076414377
IT_273770,5075.774090241349
IT_273780,4852.0598194817
IT_273782,5977.642471709744
IT_273795,4336.496119123114
IT_273798,4941.926645033971
IT_273828,1927.7138431181074
IT_273866,1745.1412216034837
IT_273926,1189.1727913755858
IT_273927,1255.477346154932
IT_273928,908.3175176254899
IT_273929,1086.1499904789812
IT_273930,1348.7022822603003
IT_273931,988.9694048315289
IT_273954,1752.387644154461
IT_273977,2063.7021138892806
IT_274019,5728.455135684354
IT_274029,5041.468791818534
IT_274035,5431.034377197174
IT_274039,4899.543598422039
IT_274074,5317.354998152063
IT_274123,2512.993109720622
IT_274215,2339.726876388717
IT_274218,1802.731029865502
IT_274220,3175.2871858123062
IT_274237,1600.4006025422702
IT_274241,2157.393739021091
IT_274268,2894.9732729093303
IT_274282,5733.088236814491
IT_274294,5473.927542171847
IT_274305,5403.762030632186
IT_274313,4614.060918279925
IT_274318,4556.653186025189
IT_274321,4954.173425804635
IT_274327,903.028438558006
IT_274328,2057.7478268336645
IT_274332,1326.8733599240572
IT_274349,3024.670883307367
IT_274354,2159.510558816408
IT_274434,1342.417971500227
IT_274439,1188.4110773735295
IT_274440,1441.0313717957547
IT_274441,1094.0057544875308
IT_274442,1251.8609231949963
IT_274443,1153.0929056602915
IT_274444,1003.3999432894801
IT_274463,1831.916385895785
IT_274526,4023.5899531071204
IT_274533,4501.253122055031
IT_274538,4798.730709940192
IT_274562,4807.727789585316
IT_274568,978.1290175201079
IT_274571,1112.3429798189054
IT_274589,2359.4255809503265
IT_274594,2083.5571828453667
IT_274626,2948.647410816199
IT_274629,1730.6172875500308
IT_274696,1132.3302176111883
IT_274697,1255.8947468875253
IT_274698,901.586432850233
IT_274722,1722.5480484757072
IT_274725,1608.8823193543499
IT_274748,1926.0880511981397
IT_274791,4051.697831063502
IT_274808,3374.118107301628
IT_274827,4218.801259197122
IT_274857,2311.5615735446354
IT_274890,3107.8887354947265
IT_274919,4619.531278302648
IT_274972,1939.059250030271
IT_275004,4731.572658807146
IT_275006,5184.226816411346
IT_275013,4083.92816983007
IT_275026,5822.537572463752
IT_275029,3663.5336208203325
IT_275044,4629.779052134986
IT_275054,911.445463547521
IT_275069,2221.2849783394936
IT_275097,2137.453940503472
IT_275124,544.1055878746913
IT_275136,1576.3051530375697
IT_275175,5027.356480833527
IT_275211,1859.09902650522
IT_275318,1822.250752011952
IT_275343,2046.8058183825779
IT_275383,4806.528805887947
IT_275392,3894.1002595102227
IT_275411,4500.111372484394
IT_275413,5744.91915027516
IT_275456,2314.1723533677236
IT_275460,2021.8912891630357
IT_275503,3459.3950485722717
IT_275597,2558.9125682755266
IT_275650,3869.567216007724
IT_275658,5432.267529919482
IT_275668,4538.303484785906
IT_275671,5304.256870350058
IT_275683,4867.589245903578
IT_275713,1998.7389818664833
IT_275717,2095.3231700224087
IT_275758,3340.067451986886
IT_275803,1222.9085167503154
IT_275804,1433.5871356779496
IT_275818,6510.757161364477
IT_275825,4692.06295834298
IT_275861,1540.1755519506444
IT_275903,6029.411915902418
IT_275933,5312.8911891686475
IT_275942,4758.8257058622
IT_275946,4842.166263745185
IT_275952,1559.2777144729175
IT_275953,1437.6068243025513
IT_275976,2343.159273207658
IT_275980,2521.017184635795
IT_276067,1115.176456321506
IT_276068,1116.2201236650046
IT_276069,653.6953714460931
IT_276098,2095.111587329467
IT_276123,3019.4688879221812
IT_276162,5260.1167886810745
IT_276167,3970.0778342926346
IT_276176,5978.41221400271
IT_276177,3960.7464097161555
IT_276180,4495.017802773006
IT_276188,5505.314032751908
IT_276200,4691.941591677569
IT_276204,4729.700667701749
IT_276232,2307.8026434563294
IT_276236,1845.4739803156097
IT_276267,3077.7313179601188
IT_276278,1761.813340081502
IT_276375,1463.172080143654
IT_276422,3890.679266322729
IT_276431,5967.23354602438
IT_276442,3568.9252130363793
IT_276458,4799.5502939561875
IT_276485,2244.471158808551
IT_276488,2669.922094432152
IT_276527,2597.718229568724
IT_276558,5427.69392015256
IT_276569,1975.8016650014642
IT_276587,1501.0747260417584
IT_276590,1361.002934543095
IT_276622,4665.72660467763
IT_276631,3893.9585096316277
IT_276639,6025.538598015621
IT_276650,4157.4725958362615
IT_276652,5796.95809558703
IT_276670,1015.558678255732
IT_276671,1269.210269455164
IT_276672,1426.6524088780525
IT_276682,2309.8039296736206
IT_276685,2175.111359801545
IT_276750,1956.5786850841346
IT_276781,4434.018499758831
IT_276792,4110.972862193297
IT_276797,3463.1521720381425
IT_276799,5464.525905274289
IT_276805,4581.173901688957
IT_276820,2428.645714935537
IT_276824,2192.6804930489807
IT_276832,3368.5849297578275
IT_276833,1838.0593473453296
IT_276917,3130.067905904165
IT_276920,5903.560304408522
IT_276996,4063.707498626284
IT_277005,5535.943594690664
IT_277028,5032.136706961742
IT_277032,4736.929451330108
IT_277036,1022.9696223244586
IT_277043,1227.0023469094276
IT_277060,2139.701977527109
IT_277063,2003.6546346662585
IT_277099,1453.182545151533
IT_277170,3535.6485771296866
IT_277250,4800.674930865701
IT_277256,5475.083003988462
IT_277267,4979.699088617559
IT_277273,1300.4961991170849
IT_277296,2774.762015977667
IT_277300,1971.7570361034607
IT_277397,2349.66084612241
IT_277407,1729.5519810306384
IT_277412,2336.253981332048
IT_277483,5032.2890179880615
IT_277484,3797.518253041132
IT_277497,4805.2881994620775
IT_277510,4634.417279287715
IT_277517,4731.817448380459
IT_277521,1030.5229576670324
IT_277541,2559.8695452525462
IT_277545,1862.05365917553
IT_277553,1721.8923258549862
IT_277573,2946.668711941519
IT_277618,630.7658393289373
IT_277653,6384.073274334054
IT_277664,2407.6747451639517
IT_277717,3679.933794981913
IT_277729,4875.275960218374
IT_277736,5036.9441087496325
IT_277748,4056.5240345011916
IT_277771,4979.967547792891
IT_277772,4797.841508550425
IT_277779,1020.9799892108731
IT_277796,3291.775215185051
IT_277810,1436.628235215257
IT_277891,1220.8141208095985
IT_277893,648.8729451116415
IT_277919,7564.4025062867695
IT_277927,2332.208984271693
IT_277974,3494.77034379403
IT_277997,4241.901212455076
IT_278007,4130.256510996608
IT_278030,4777.989872780464
IT_278041,2384.016663633468
IT_278059,2646.2901366668602
IT_278095,2211.382768165906
IT_278138,1198.6132785548207
IT_278140,642.0449427983806
IT_278158,2181.785098241028
IT_278193,1567.5753180061424
IT_278233,3771.489086123516
IT_278244,4257.216000555587
IT_278254,5091.036464774828
IT_278265,5030.741617833501
IT_278269,4739.901979333355
IT_278272,1095.0090627192853
IT_278283,1703.5872440659878
IT_278319,1409.1168097877799
IT_278330,2136.8914422200965
IT_278353,1282.3236395444649
IT_278354,1390.3220670384908
IT_278394,4433.773148563521
IT_278409,4886.295088012554
IT_278413,4388.27257303604
IT_278414,5300.998222124831
IT_278422,4871.603702932213
IT_278440,2938.4532147037667
IT_278452,1411.4893955507948
IT_278528,1317.9276778476672
IT_278581,1469.0845096715707
IT_278603,2744.6416837441607
IT_278609,3483.0552711698815
IT_278622,4995.917600870576
IT_278648,5151.1622342870505
IT_278650,4420.365650660917
IT_278663,4819.6212706234755
IT_278671,1070.400425719968
IT_278695,2704.1799220838193
IT_278698,2401.127284793416
IT_278779,1302.2300854271823
IT_278836,1937.2553641977452
IT_278875,5395.876599762084
IT_278877,4393.961492607925
IT_278899,3779.383449365085
IT_278900,4839.929866464169
IT_278903,5559.472088386629
IT_278905,5047.720871961361
IT_278914,4757.993738280951
IT_278949,2762.6336502159324
IT_278962,1884.0905158899093
IT_278980,2635.7170613331045
IT_279037,673.5250610364315
IT_279056,2439.032348935786
IT_279096,1800.3644380968062
IT_279134,4353.792308215958
IT_279141,3932.873263185389
IT_279156,4530.764080978831
IT_279167,5672.802394704383
IT_279194,1252.5712487041433
IT_279213,2548.9594742344416
IT_279251,2154.3958567452446
IT_279299,1800.170671030557
IT_279328,217.58928164815512
IT_279340,1641.0412589317477
IT_279368,1918.1952347246001
IT_279422,4143.049811665049
IT_279436,4495.864796271516
IT_279439,5512.801632597408
IT_279447,5048.647268668196
IT_279468,2490.4263243348328
IT_279486,2623.9586214593046
IT_279499,1880.9044067272298
IT_279527,1684.8895739360814
IT_279596,2344.2652953004585
IT_279607,1830.180957539908
IT_279611,2340.843988170117
IT_279638,1852.5588418248635
IT_279685,3794.95616597537
IT_279692,4257.084162591346
IT_279697,4567.743884378423
IT_279700,4491.1948971595975
IT_279705,4529.047769234931
IT_279724,4738.8110267990605
IT_279753,1964.4533970435043
IT_279761,1498.596369438255
IT_279783,2171.5563800694777
IT_279811,1356.0209193397443
IT_279814,2321.8218937390006
IT_279835,2202.5469468031006
IT_279840,5604.292202918302
IT_279872,1562.3285137760017
IT_279903,4316.98959480906
IT_279929,4484.017411936506
IT_279947,4852.5427935527405
IT_279950,4555.883045770081
IT_279958,1128.8577660594492
IT_280006,1635.7064712108177
IT_280037,4327.448168814253
IT_280038,5531.5935918010655
IT_280050,5125.412878635528
IT_280192,1608.4634476464396
IT_280220,1196.007337853102
IT_280225,5329.563313236324
IT_280228,3692.5140292779697
IT_280236,5510.954472034489
IT_280240,4737.8664145197845
IT_280244,4376.0080644890895
IT_280257,4734.921663056097
IT_280282,2463.256128398696
IT_280295,1417.4493875255368
IT_280318,1551.6281011519875
IT_280322,3389.377588948384
IT_280399,1902.963440476324
IT_280425,1581.5685431301467
IT_280459,5340.171164538451
IT_280482,3863.9760519172687
IT_280495,5001.509340281016
IT_280520,2527.7294344470592
IT_280532,1695.4672167857514
IT_280535,2810.8725236790115
IT_280556,1712.9893326509948
IT_280628,1790.967564666578
IT_280678,4902.540683233354
IT_280681,5011.333970175208
IT_280685,1154.1755092721314
IT_280706,2473.649134000755
IT_280709,1618.9739872887956
IT_280722,2053.209685805542
IT_280740,1864.489119541228
IT_280811,2052.8864699460746
IT_280848,2016.3935385784062
IT_280892,4013.1121708957107
IT_280899,4439.2409762530115
IT_280901,6054.316332569977
IT_280905,4689.755920032836
IT_280914,5268.0743132873495
IT_280925,4780.534957191168
IT_280928,4534.438121704636
IT_280956,2689.3852401129684
IT_280989,2721.3847288375623
IT_281089,1712.0467329231294
IT_281127,5344.418634196526
IT_281130,5570.483508350535
IT_281134,4027.224069289012
IT_281146,4685.351221141999
IT_281147,4645.4442083047
IT_281161,4755.518509638215
IT_281179,2645.3596656533414
IT_281180,1597.887499526141
IT_281197,2592.9678716714993
IT_281200,2003.2625543801466
IT_281324,1739.0423868351245
IT_281349,2609.505178491712
IT_281360,4445.470400900817
IT_281375,5139.851142325038
IT_281385,4742.047961448548
IT_281390,4702.489242543395
IT_281404,2503.207735151938
IT_281414,2534.757451408561
IT_281443,3038.000097481605
IT_281473,2429.841350076495
IT_281508,5526.753020939368
IT_281514,4639.331566419611
IT_281544,2619.2622162899315
IT_281558,1357.0391247696048
IT_281578,2182.213170197411
IT_281579,2161.666717354534
IT_281631,645.845034510374
IT_281681,1657.9292644160575
IT_281703,3567.8029833491887
IT_281718,4993.660441858133
IT_281736,5950.540045966391
IT_281743,4735.235228831976
IT_281757,4679.431834454012
IT_281760,4400.455203749936
IT_281794,2341.3752190164496
IT_281807,1910.6698652333173
IT_281823,2024.802975510619
IT_281875,1354.8266277079895
IT_281934,1909.9342897562383
IT_281957,3572.7984236304146
IT_281979,4477.341112081666
IT_281987,5553.014498470774
IT_281990,4769.739011853926
IT_282010,4806.991564108603
IT_282015,4804.113214495221
IT_282026,2486.1011369156004
IT_282035,5781.46174745769
IT_282058,1810.924724818895
IT_282122,1560.224669848458
IT_282145,2577.4385164840396
IT_282175,1587.9553370113294
IT_282215,5570.335986482941
IT_282226,3972.010162254841
IT_282234,5122.940981636912
IT_282266,2767.476460691049
IT_282285,2787.1434976778837
IT_282316,2629.7738425158786
IT_282379,2203.7067899322146
IT_282388,2400.3985368938834
IT_282412,1957.60007439413
IT_282452,5101.621849114823
IT_282457,5181.349098236447
IT_282459,4504.436361063085
IT_282467,5481.175775918648
IT_282494,4735.620922274929
IT_282499,4714.965818256085
IT_282510,2522.05926006795
IT_282525,2598.994819107256
IT_282614,1730.544919896629
IT_282622,2525.1522965252084
IT_282645,1754.6051611272655
IT_282666,3331.0342970173742
IT_282680,5265.493946295031
IT_282687,5366.24385900859
IT_282688,4734.7009834252585
IT_282701,5362.353464608318
IT_282708,4004.2093712438323
IT_282723,4997.480825727762
IT_282739,1957.7164076067984
IT_282748,2939.922129482956
IT_282751,2805.883231969161
IT_282763,1643.4650384944007
IT_282783,2584.6261748480847
IT_282817,6388.205128084135
IT_282834,2580.259949223291
IT_282865,2981.769189262421
IT_282895,5580.954187982479
IT_282898,4504.960787638307
IT_282907,5537.645554524056
IT_282911,4746.624968884392
IT_282912,5034.98871409275
IT_282916,5362.574910453306
IT_282952,2983.4989081013728
IT_282955,1983.1263588459465
IT_282982,1940.572988678662
IT_283014,2359.8587178819726
IT_283049,4711.242551134121
IT_283050,5528.058918954526
IT_283057,4400.227850056774
IT_283086,3267.8901758705733
IT_283121,2141.0560457249976
IT_283185,1647.6766788637713
IT_283186,1855.7465148248066
IT_283220,2006.6238342330594
IT_283241,3555.394893341154
IT_283265,4750.454448630871
IT_283292,5072.422102858951
IT_283304,2730.749581734541
IT_283327,2387.342090760845
IT_283421,1397.983311913927
IT_283431,2297.334685105408
IT_283495,4485.274293456414
IT_283525,5151.530230297249
IT_283545,3193.6658475428
IT_283548,2237.6364548737065
IT_283579,3001.9502400528604
IT_283602,3955.3002157573565
IT_283611,1363.553190291353
IT_283680,6740.003195631697
IT_283686,5547.845757081513
IT_283721,2781.8939778194185
IT_283750,2184.1757141985813
IT_283751,2034.6580355751803
IT_283798,1602.064008820985
IT_283807,2440.9709679836933
IT_283829,1913.5298224970722
IT_283848,3808.21751121188
IT_283863,4472.751852372107
IT_283874,4750.676951787236
IT_283879,6133.3193001513455
IT_283885,5190.755524102971
IT_283903,1258.3892987274282
IT_283919,2783.9496312145566
IT_283921,2055.157493967527
IT_283932,1923.2642011789872
IT_283937,2242.8354758590012
IT_283951,2995.293565090232
IT_284000,2009.5976655332
IT_284001,2251.680693059099
IT_284006,1971.7052314145067
IT_284081,4108.903594978374
IT_284084,4803.310246133268
IT_284089,4387.854187103667
IT_284145,2769.1017411785597
IT_284159,2024.3714593278057
IT_284204,660.2486290228892
IT_284231,2341.0223707552905
IT_284271,3210.8705797914254
IT_284283,5150.264238519752
IT_284291,4732.338019026122
IT_284297,5969.198401043861
IT_284301,4725.033147160321
IT_284310,4537.4701356231335
